id,text,hate_type,hate_severity,to_whom
484324,এতে আমাদের মতো গ্রামের মানুষের কোনো লাভ নেই৷ লোডশেডিং আমাদের কমবে না এই বিদ্যুৎ পাওয়ার পর আরো নতুন কম্পানি বাড়বে খারখানা বাড়বে ঐসব জায়গায় ব্যবহার হবে আর আমরা শুনতে পাবো লোডশেডিং,Abusive,Little to None,Community
842795,প্রথম আলোর প্রকাশনা বন্ধ করে দিলেই তো হয়,Abusive,Little to None,Organization
614900,জয়বাংলাচালের কেজি টাকা,Abusive,Little to None,Organization
534207,এগুলো সব ভন্ড বিশ্বাসের ষড়যন্ত্র বুবলির পিছনে পড়ে আছে ভন্ড বিশ্বাস আর না হলে আরো আরো অন্যান্য নায়িকা আছে তাদের সাথে কল রেকট ভাইরাল হয় নাই কেন,Abusive,Little to None,Individual
27238,জনগন রাশিয়ার বিরুদ্ধে যাবে,Political Hate,Little to None,Society
844495,সিদ্দিক চোরের মতো লাগছে,Abusive,Little to None,Individual
916273,সুবাহান আল্লাহ আলহামদুলিল্লাহ বলতে বলতে মুখ দিয়া ফেনা তুইল্লা দরকার মুমিন মুসলমানের খেলা দেখা মনে আল্লাহ পাকের দিদার পেয়ে গেছে্,Religious Hate,Little to None,Community
114367,রংপুর তিনত সাদ এরশাদ এবং রংপুর এক মশিউর রহমান রাঙ্গা এমপি এটাতে কেন অন্য পারথি দেওয়া হলো এটা ঠিক না,Abusive,Little to None,Organization
601134,কেনো নিরাপত্তা নিয়ে প্রশ্ন তুলল সেটা ভালো করে বললেন না এটার জন্য দাই আওয়ামী লীগ মায়ের কান্না সংগঠন,Abusive,Little to None,Organization
333618,এক চোরে আরেক চুননি রে বলে,Profane,Little to None,Individual
778102,এরা আমেরিকার প্রজা,Abusive,Little to None,Community
395061,রাশিয়ার এত বড় বড় কথা যুক্তরাষ্ট্র যুক্তরাজ্যজামানফ্রান্স ও নেটো ইউক্রেন কে তো সব দিচ্ছে রাশিয়া কি করতে পাচ্ছে,Abusive,Little to None,Society
502862,একটা জিনিস খেয়াল করবেন গ্রাম খেটে খাওয়া মানুষ কখনোই বাবা মাকে বৃদ্ধাশ্রমে পাঠায় না এসব শুধু শহরের ধনী লোকেরাই করে থাকে,Abusive,Little to None,Community
577353,দেশের স্বার্থে হলে দেশেই থাকতো,Abusive,Little to None,Individual
592507,এইটির সুষ্সট বিচার হল সংবাদসম্মেলন করে বিচারকের নিকট মাফ চাওয়া এবং সাথে মাসের কারাদন্ড দেওয়া কারণ জনগণ মনে করবে এইদেশে কোন সঠিক বিচার নেই যেখানে বিচারক বিচার পায় না সেখানে সাধারণ মানুষ কি বিচার পাবে,Abusive,Little to None,Organization
805648,এদের কি ন্যুনতম লজ্জাবোধ কখনো ছিলো,Abusive,Little to None,Community
